"","Close","stvol","ltvol","vol_rat","sma_rat","p2h","dh","dl","dhlsig","fwdret","Return","smasig","volsig","p2hsig","score","strat"
"3435",131.960007,0.00662056196078776,0.00684435909209309,0.967301959424678,1.02055409552734,0.995023465353019,132.619995,117.43,1,0.0318031267943833,-0.00204181356853406,1,1,1,2,-0.00204181356853406
"3436",132.139999,0.00642986918227517,0.00684092089994687,0.939912809447206,1.02107034434185,0.996380666429674,132.619995,117.43,1,0.0356222321790607,0.0013639890152477,1,1,1,3,0.0013639890152477
"3437",131.809998,0.0063474604384436,0.00682063988978705,0.930625357885853,1.02128257740886,0.993892346323795,132.619995,117.43,1,0.0319350107696654,-0.00249735888071245,1,1,1,3,-0.00249735888071245
"3438",132.509995,0.00636332666961229,0.00680012135941293,0.935766633165154,1.02194136830593,0.999170562478154,132.619995,117.43,1,0.0369957799747072,0.00531065177620293,1,1,1,3,0.00531065177620293
"3439",131.869995,0.00635287672649073,0.00680502626045945,0.933556533558742,1.02238059619488,0.994344744169233,132.619995,117.43,1,0.0446270224428321,-0.00482982434645796,1,1,1,3,-0.00482982434645796
"3440",131.470001,0.00633719998149788,0.00680827342479116,0.930808677339845,1.02283031683327,0.991328652968204,132.619995,117.43,1,0.0399521174683692,-0.00303324497737334,1,1,1,3,-0.00303324497737334
"3441",132.479996,0.00639232566741377,0.0068238136137677,0.936767331176315,1.02362593588789,0.998944359785265,132.619995,117.43,1,0.0350861853314118,0.00768232290497961,1,1,1,3,0.00768232290497961
"3442",133.580002,0.00644320606970234,0.00684201933152052,0.941711175824821,1.02472298231225,1.00723878024577,133.580002,117.43,1,0.036992284253949,0.00830318563717358,1,1,1,3,0.00830318563717358
"3443",133.740005,0.00632395975114186,0.00684210732695739,0.924270761761648,1.02565547011034,1.00119780653993,133.740005,117.43,1,0.0310776255356559,0.00119780653993384,1,1,1,3,0.00119780653993384
"3444",133.690002,0.00628709300749449,0.0068247133668789,0.92122447779367,1.02652001321051,0.999626117854564,133.740005,117.43,1,0.0311753461045274,-0.000373882145435878,1,1,1,3,-0.000373882145435878
"3445",133.580002,0.0058135195392584,0.00682287735747131,0.852062734630922,1.02735240679208,0.998803626484088,133.740005,117.43,1,0.0347802700250354,-0.000822799000331997,1,1,1,3,-0.000822799000331997
"3446",133.080002,0.00584023981757168,0.00682326971045808,0.855929791053151,1.0280464302343,0.995065029345558,133.740005,117.43,1,0.0259062668900496,-0.0037430752546328,1,1,1,3,-0.0037430752546328
"3447",133.360001,0.00582729364811748,0.00678411068756034,0.85896205361193,1.02852876363426,0.99715863626594,133.740005,117.43,1,0.0136917929890895,0.00210399004953432,1,1,1,3,0.00210399004953432
"3448",134.919998,0.00592806187325179,0.00676627401525607,0.876119095958226,1.02939067546961,1.00882303690657,134.919998,117.43,1,0.0100103888337065,0.0116976378846907,1,1,1,3,0.0116976378846907
"3449",135.179993,0.00592414798809758,0.00676193406828674,0.87610259554018,1.03074163609599,1.00192703086165,135.179993,117.43,1,0.0224844290846142,0.00192703086165191,1,1,1,3,0.00192703086165191
"3450",135.009995,0.0058550622332098,0.00676028011774657,0.866097577501195,1.03226249191034,0.998742432247352,135.179993,117.43,1,0.0257230480680484,-0.00125756775264807,1,1,1,3,-0.00125756775264807
"3451",135.089996,0.00585418180379916,0.00673638016043852,0.869039701497201,1.03367972108698,0.999334243196773,135.179993,117.43,1,0.0265534595333296,0.000592556128899968,1,1,1,3,0.000592556128899968
